ConstId,ConstName,PartyCode,CandiCode,CandiName,Votes,Abbr,CandiStatus,ValidVotes,CandiAllId,CandiMapPCode,StateCode,StateName,AllianceName,Rank
03001,Ratabari,019,2,Kripanath Mallah,53975.0,BJP,WON,112608.0,3.0,019,AS,Assam,BJP+,1
03001,Ratabari,034,1,Akhil Ranjan Talukdar,29449.0,INC,LOST,112608.0,1.0,034,AS,Assam,CONG,2
03001,Ratabari,010,3,Rajib Biswas,23926.0,AIUDF,LOST,112608.0,2.0,010,AS,Assam,AUDF,3
03001,Ratabari,359,14,Setul Chandra Namasudra,908.0,IND,LOST,112608.0,0.0,359,AS,Assam,OTH,4
03001,Ratabari,999,15,Nota,889.0,NOTA,LOST,112608.0,0.0,999,AS,Assam,OTH,5
03001,Ratabari,073,4,Nirmal Mallick,542.0,SP,LOST,112608.0,0.0,073,AS,Assam,OTH,6
03001,Ratabari,355,10,Prabir Bardhan,487.0,IND,LOST,112608.0,0.0,355,AS,Assam,OTH,7
03001,Ratabari,358,13,Sanjoy Kumar Mallah,419.0,IND,LOST,112608.0,0.0,358,AS,Assam,OTH,8
03001,Ratabari,353,8,Kalipada Biswas,380.0,IND,LOST,112608.0,0.0,353,AS,Assam,OTH,9
03001,Ratabari,356,11,Manilal Rabidas,370.0,IND,LOST,112608.0,0.0,356,AS,Assam,OTH,10
03001,Ratabari,077,5,Satyendra Namasudra,354.0,SUCI(C),LOST,112608.0,0.0,077,AS,Assam,OTH,11
03001,Ratabari,354,9,Niranjan Mallah,267.0,IND,LOST,112608.0,0.0,354,AS,Assam,OTH,12
03001,Ratabari,357,12,Ranju Roy,247.0,IND,LOST,112608.0,0.0,357,AS,Assam,OTH,13
03001,Ratabari,352,7,Umesh Malah,204.0,IND,LOST,112608.0,0.0,352,AS,Assam,OTH,14
03001,Ratabari,351,6,Amulya Namasudra,191.0,IND,LOST,112608.0,0.0,351,AS,Assam,OTH,15
03002,Patharkandi,019,2,Krishnendu Paul,46544.0,BJP,WON,122694.0,3.0,019,AS,Assam,BJP+,1
03002,Patharkandi,010,3,Debendra Kumar Sinha,37276.0,AIUDF,LOST,122694.0,2.0,010,AS,Assam,AUDF,2
03002,Patharkandi,034,4,Moni Lal Gowala,32048.0,INC,LOST,122694.0,1.0,034,AS,Assam,CONG,3
03002,Patharkandi,023,1,Kripesh Ranjan Dasgupta,1638.0,CPI(M),LOST,122694.0,0.0,023,AS,Assam,OTH,4
03002,Patharkandi,999,12,Nota,1030.0,NOTA,LOST,122694.0,0.0,999,AS,Assam,OTH,5
03002,Patharkandi,352,8,Kabir Ahmed,892.0,IND,LOST,122694.0,0.0,352,AS,Assam,OTH,6
03002,Patharkandi,355,11,Rahim Uddin Ahmed,743.0,IND,LOST,122694.0,0.0,355,AS,Assam,OTH,7
03002,Patharkandi,073,6,Misbaque Uddin,599.0,SP,LOST,122694.0,0.0,073,AS,Assam,OTH,8
03002,Patharkandi,077,5,Debangshu Nath,509.0,SUCI(C),LOST,122694.0,0.0,077,AS,Assam,OTH,9
03002,Patharkandi,351,7,Asad Uddin Ahmed,501.0,IND,LOST,122694.0,0.0,351,AS,Assam,OTH,10
03002,Patharkandi,353,9,Nitai Dey,495.0,IND,LOST,122694.0,0.0,353,AS,Assam,OTH,11
03002,Patharkandi,354,10,Nihar Ranjan Deb Nath,419.0,IND,LOST,122694.0,0.0,354,AS,Assam,OTH,12
03003,Karimganj North,034,1,Kamalakhya Dey Purkayastha,45289.0,INC,WON,130781.0,1.0,034,AS,Assam,CONG,1
03003,Karimganj North,019,2,Mission Ranjan Das,44821.0,BJP,LOST,130781.0,3.0,019,AS,Assam,BJP+,2
03003,Karimganj North,010,3,Sahabul Islam Choudhury,34207.0,AIUDF,LOST,130781.0,2.0,010,AS,Assam,AUDF,3
03003,Karimganj North,357,12,Nazrul Islam Choudhury,1704.0,IND,LOST,130781.0,0.0,357,AS,Assam,OTH,4
03003,Karimganj North,352,7,Abdul Ahad Choudhury,1052.0,IND,LOST,130781.0,0.0,352,AS,Assam,OTH,5
03003,Karimganj North,358,13,Moin Uddin,708.0,IND,LOST,130781.0,0.0,358,AS,Assam,OTH,6
03003,Karimganj North,999,16,Nota,674.0,NOTA,LOST,130781.0,0.0,999,AS,Assam,OTH,7
03003,Karimganj North,077,4,Arunangshu Bhattacharjee,468.0,SUCI(C),LOST,130781.0,0.0,077,AS,Assam,OTH,8
03003,Karimganj North,359,14,Muhammad Muhsin Alam,420.0,IND,LOST,130781.0,0.0,359,AS,Assam,OTH,9
03003,Karimganj North,360,15,Sibir Ahmed,265.0,IND,LOST,130781.0,0.0,360,AS,Assam,OTH,10
03003,Karimganj North,018,5,Bikash Kanti Roy,253.0,BGANP,LOST,130781.0,0.0,018,AS,Assam,OTH,11
03003,Karimganj North,356,11,Deepan Nath,241.0,IND,LOST,130781.0,0.0,356,AS,Assam,OTH,12
03003,Karimganj North,354,9,Kaysar Ahmed Choudhury,237.0,IND,LOST,130781.0,0.0,354,AS,Assam,OTH,13
03003,Karimganj North,353,8,Amjad Hussain,161.0,IND,LOST,130781.0,0.0,353,AS,Assam,OTH,14
03003,Karimganj North,355,10,Taj Uddin Choudhury,144.0,IND,LOST,130781.0,0.0,355,AS,Assam,OTH,15
03003,Karimganj North,351,6,Arun Kumar Das,137.0,IND,LOST,130781.0,0.0,351,AS,Assam,OTH,16
03004,Karimganj South,010,1,Aziz Ahmed Khan,58060.0,AIUDF,WON,128442.0,2.0,010,AS,Assam,AUDF,1
03004,Karimganj South,034,2,Siddeque Ahmed,53644.0,INC,LOST,128442.0,1.0,034,AS,Assam,CONG,2
03004,Karimganj South,019,3,Sipra Goon,11861.0,BJP,LOST,128442.0,3.0,019,AS,Assam,BJP+,3
03004,Karimganj South,363,16,Monarul Haque,815.0,IND,LOST,128442.0,0.0,363,AS,Assam,OTH,4
03004,Karimganj South,364,17,Mosud Ahmed,592.0,IND,LOST,128442.0,0.0,364,AS,Assam,OTH,5
03004,Karimganj South,351,4,Azir Uddin,391.0,IND,LOST,128442.0,0.0,351,AS,Assam,OTH,6
03004,Karimganj South,362,15,Moin Uddin,366.0,IND,LOST,128442.0,0.0,362,AS,Assam,OTH,7
03004,Karimganj South,365,18,Maynul Haque,265.0,IND,LOST,128442.0,0.0,365,AS,Assam,OTH,8
03004,Karimganj South,371,24,Sufian Ahmed,264.0,IND,LOST,128442.0,0.0,371,AS,Assam,OTH,9
03004,Karimganj South,361,14,Bilal Uddin,242.0,IND,LOST,128442.0,0.0,361,AS,Assam,OTH,10
03004,Karimganj South,359,12,Taj Md Kamal Uddin Khan,212.0,IND,LOST,128442.0,0.0,359,AS,Assam,OTH,11
03004,Karimganj South,358,11,Jamal Ahmed,199.0,IND,LOST,128442.0,0.0,358,AS,Assam,OTH,12
03004,Karimganj South,999,26,Nota,173.0,NOTA,LOST,128442.0,0.0,999,AS,Assam,OTH,13
03004,Karimganj South,353,6,Abdul Hamid,159.0,IND,LOST,128442.0,0.0,353,AS,Assam,OTH,14
03004,Karimganj South,354,7,Ahmed Ali,157.0,IND,LOST,128442.0,0.0,354,AS,Assam,OTH,15
03004,Karimganj South,352,5,Abu Barkat Nizam Uddin Ahmed,150.0,IND,LOST,128442.0,0.0,352,AS,Assam,OTH,16
03004,Karimganj South,366,19,Muktar Hussain,122.0,IND,LOST,128442.0,0.0,366,AS,Assam,OTH,17
03004,Karimganj South,357,10,Sad Uddin,106.0,IND,LOST,128442.0,0.0,357,AS,Assam,OTH,18
03004,Karimganj South,370,23,Sahajan Ahmed,105.0,IND,LOST,128442.0,0.0,370,AS,Assam,OTH,19
03004,Karimganj South,356,9,Quamrul Islam,98.0,IND,LOST,128442.0,0.0,356,AS,Assam,OTH,20
03004,Karimganj South,369,22,Sarif Uddin,97.0,IND,LOST,128442.0,0.0,369,AS,Assam,OTH,21
03004,Karimganj South,360,13,Faizul Haque,95.0,IND,LOST,128442.0,0.0,360,AS,Assam,OTH,22
03004,Karimganj South,355,8,Kabir Uddin,90.0,IND,LOST,128442.0,0.0,355,AS,Assam,OTH,23
03004,Karimganj South,372,25,Salim Uddin,80.0,IND,LOST,128442.0,0.0,372,AS,Assam,OTH,24
03004,Karimganj South,368,21,Sabir Ahmed,56.0,IND,LOST,128442.0,0.0,368,AS,Assam,OTH,25
03004,Karimganj South,367,20,Rajib Das,43.0,IND,LOST,128442.0,0.0,367,AS,Assam,OTH,26
03005,Badarpur,034,2,Jamal Uddin Ahmed,38266.0,INC,WON,112519.0,1.0,034,AS,Assam,CONG,1
03005,Badarpur,010,1,Abdul Aziz,36178.0,AIUDF,LOST,112519.0,2.0,010,AS,Assam,AUDF,2
03005,Badarpur,019,3,Dipek Deb,35694.0,BJP,LOST,112519.0,3.0,019,AS,Assam,BJP+,3
03005,Badarpur,999,13,Nota,596.0,NOTA,LOST,112519.0,0.0,999,AS,Assam,OTH,4
03005,Badarpur,357,11,Sazidul Hoque,418.0,IND,LOST,112519.0,0.0,357,AS,Assam,OTH,5
03005,Badarpur,073,4,Kamrul Islam,303.0,SP,LOST,112519.0,0.0,073,AS,Assam,OTH,6
03005,Badarpur,358,12,Subodh Suklabaidya,295.0,IND,LOST,112519.0,0.0,358,AS,Assam,OTH,7
03005,Badarpur,351,5,Oliour Rahaman Tapadar,168.0,IND,LOST,112519.0,0.0,351,AS,Assam,OTH,8
03005,Badarpur,356,10,Solmon Shaikh,147.0,IND,LOST,112519.0,0.0,356,AS,Assam,OTH,9
03005,Badarpur,352,6,Abdus Sukkur Beig,142.0,IND,LOST,112519.0,0.0,352,AS,Assam,OTH,10
03005,Badarpur,354,8,Khasruzzaman Talukdar,132.0,IND,LOST,112519.0,0.0,354,AS,Assam,OTH,11
03005,Badarpur,353,7,Anam Uddin,101.0,IND,LOST,112519.0,0.0,353,AS,Assam,OTH,12
03005,Badarpur,355,9,Binoy Namasudra,79.0,IND,LOST,112519.0,0.0,355,AS,Assam,OTH,13
03006,Hailakandi,010,3,Anwar Hussain Laskar,41647.0,AIUDF,WON,112993.0,2.0,010,AS,Assam,AUDF,1
03006,Hailakandi,019,4,Soumyajit Dutta Choudhury,39039.0,BJP,LOST,112993.0,3.0,019,AS,Assam,BJP+,2
03006,Hailakandi,357,13,Zakir Hussain Laskar,15633.0,IND,LOST,112993.0,0.0,357,AS,Assam,OTH,3
03006,Hailakandi,034,2,Anam Uddin Laskar,9287.0,INC,LOST,112993.0,1.0,034,AS,Assam,CONG,4
03006,Hailakandi,367,23,Haji Salim Uddin Barbhuiya,1119.0,IND,LOST,112993.0,0.0,367,AS,Assam,OTH,5
03006,Hailakandi,360,16,Premraj Goala,1104.0,IND,LOST,112993.0,0.0,360,AS,Assam,OTH,6
03006,Hailakandi,073,5,Samir Uddin Laskar,602.0,SP,LOST,112993.0,0.0,073,AS,Assam,OTH,7
03006,Hailakandi,361,17,Fakrul Alam Mazarbhuiya,579.0,IND,LOST,112993.0,0.0,361,AS,Assam,OTH,8
03006,Hailakandi,356,12,Ali Hussain Mira,430.0,IND,LOST,112993.0,0.0,356,AS,Assam,OTH,9
03006,Hailakandi,358,14,Niren Das,376.0,IND,LOST,112993.0,0.0,358,AS,Assam,OTH,10
03006,Hailakandi,056,1,Ajit Kumar Paul,372.0,NCP,LOST,112993.0,0.0,056,AS,Assam,OTH,11
03006,Hailakandi,364,20,Lutfur Rahman Laskar,366.0,IND,LOST,112993.0,0.0,364,AS,Assam,OTH,12
03006,Hailakandi,354,10,Amit Kumar Deb,363.0,IND,LOST,112993.0,0.0,354,AS,Assam,OTH,13
03006,Hailakandi,999,24,Nota,281.0,NOTA,LOST,112993.0,0.0,999,AS,Assam,OTH,14
03006,Hailakandi,363,19,Mituzzaman Laskar,244.0,IND,LOST,112993.0,0.0,363,AS,Assam,OTH,15
03006,Hailakandi,359,15,Parbej Khasru Laskar,228.0,IND,LOST,112993.0,0.0,359,AS,Assam,OTH,16
03006,Hailakandi,353,9,Amar Chand Bhowmik,211.0,IND,LOST,112993.0,0.0,353,AS,Assam,OTH,17
03006,Hailakandi,362,18,Burhan Uddin Barbhuiya,199.0,IND,LOST,112993.0,0.0,362,AS,Assam,OTH,18
03006,Hailakandi,366,22,Saharuzzaman Laskar,180.0,IND,LOST,112993.0,0.0,366,AS,Assam,OTH,19
03006,Hailakandi,355,11,Abul Hussain Barbhuiya,176.0,IND,LOST,112993.0,0.0,355,AS,Assam,OTH,20
03006,Hailakandi,077,6,Sushil Paul,163.0,SUCI(C),LOST,112993.0,0.0,077,AS,Assam,OTH,21
03006,Hailakandi,352,8,Adhir Chanda,158.0,IND,LOST,112993.0,0.0,352,AS,Assam,OTH,22
03006,Hailakandi,351,7,Ajay Kumar Roy,122.0,IND,LOST,112993.0,0.0,351,AS,Assam,OTH,23
03006,Hailakandi,365,21,Sankar Chakrobarty,114.0,IND,LOST,112993.0,0.0,365,AS,Assam,OTH,24
03007,Katlichera,010,4,Suzam Uddin Laskar,50676.0,AIUDF,WON,124831.0,2.0,010,AS,Assam,AUDF,1
03007,Katlichera,034,1,Gautam Roy,35592.0,INC,LOST,124831.0,1.0,034,AS,Assam,CONG,2
03007,Katlichera,019,3,Raj Kumar Das,32164.0,BJP,LOST,124831.0,3.0,019,AS,Assam,BJP+,3
03007,Katlichera,999,14,Nota,931.0,NOTA,LOST,124831.0,0.0,999,AS,Assam,OTH,4
03007,Katlichera,056,2,Mulneilal Hrangkhol,898.0,NCP,LOST,124831.0,0.0,056,AS,Assam,OTH,5
03007,Katlichera,358,13,Suzam Uddin Laskar,782.0,IND,LOST,124831.0,0.0,358,AS,Assam,OTH,6
03007,Katlichera,073,5,Anil Nath,755.0,SP,LOST,124831.0,0.0,073,AS,Assam,OTH,7
03007,Katlichera,355,10,Bhaskar Deb,661.0,IND,LOST,124831.0,0.0,355,AS,Assam,OTH,8
03007,Katlichera,353,8,Bachchu Paul,567.0,IND,LOST,124831.0,0.0,353,AS,Assam,OTH,9
03007,Katlichera,356,11,Minnotulla Choudhury,429.0,IND,LOST,124831.0,0.0,356,AS,Assam,OTH,10
03007,Katlichera,357,12,Mohan Deb,383.0,IND,LOST,124831.0,0.0,357,AS,Assam,OTH,11
03007,Katlichera,351,6,Ashik Ahmed Laskar,364.0,IND,LOST,124831.0,0.0,351,AS,Assam,OTH,12
03007,Katlichera,354,9,Bappa Purkayastha,329.0,IND,LOST,124831.0,0.0,354,AS,Assam,OTH,13
03007,Katlichera,352,7,Norokanto Das,300.0,IND,LOST,124831.0,0.0,352,AS,Assam,OTH,14
03008,Algapur,010,2,Nizam Uddin Choudhury,50531.0,AIUDF,WON,119393.0,2.0,010,AS,Assam,AUDF,1
03008,Algapur,019,1,Kaushik Rai,32777.0,BJP,LOST,119393.0,3.0,019,AS,Assam,BJP+,2
03008,Algapur,034,4,Rahul Roy,25927.0,INC,LOST,119393.0,1.0,034,AS,Assam,CONG,3
03008,Algapur,013,3,Mehnaz Sahid Choudhury,5822.0,AGP,LOST,119393.0,3.0,013,AS,Assam,BJP+,4
03008,Algapur,999,15,Nota,768.0,NOTA,LOST,119393.0,0.0,999,AS,Assam,OTH,5
03008,Algapur,073,5,Sahidul Islam Laskar,585.0,SP,LOST,119393.0,0.0,073,AS,Assam,OTH,6
03008,Algapur,352,7,Ahmed Hussain Laskar,509.0,IND,LOST,119393.0,0.0,352,AS,Assam,OTH,7
03008,Algapur,357,12,Raju Das,475.0,IND,LOST,119393.0,0.0,357,AS,Assam,OTH,8
03008,Algapur,358,13,Rupu Deb,475.0,IND,LOST,119393.0,0.0,358,AS,Assam,OTH,8
03008,Algapur,359,14,Samin Ahmed Choudhury,461.0,IND,LOST,119393.0,0.0,359,AS,Assam,OTH,10
03008,Algapur,351,6,Ahmed Karim Barbhuiya,260.0,IND,LOST,119393.0,0.0,351,AS,Assam,OTH,11
03008,Algapur,353,8,Imadul Islam Laskar,229.0,IND,LOST,119393.0,0.0,353,AS,Assam,OTH,12
03008,Algapur,356,11,Binayak Deb,222.0,IND,LOST,119393.0,0.0,356,AS,Assam,OTH,13
03008,Algapur,354,9,Kazi Muzakkir Hussain,179.0,IND,LOST,119393.0,0.0,354,AS,Assam,OTH,14
03008,Algapur,355,10,Saleh Ahmed Mazumder,173.0,IND,LOST,119393.0,0.0,355,AS,Assam,OTH,15
03009,Silchar,019,1,Sri Dilip Kumar Paul,94787.0,BJP,WON,156594.0,3.0,019,AS,Assam,BJP+,1
03009,Silchar,034,2,Bithika Dev,54867.0,INC,LOST,156594.0,1.0,034,AS,Assam,CONG,2
03009,Silchar,023,3,Supriya Bhattacharjee,1961.0,CPI(M),LOST,156594.0,0.0,023,AS,Assam,OTH,3
03009,Silchar,999,16,Nota,1143.0,NOTA,LOST,156594.0,0.0,999,AS,Assam,OTH,4
03009,Silchar,359,15,Shuvadip Datta,657.0,IND,LOST,156594.0,0.0,359,AS,Assam,OTH,5
03009,Silchar,358,14,Rita Mazumder,526.0,IND,LOST,156594.0,0.0,358,AS,Assam,OTH,6
03009,Silchar,352,8,Imdad Hussain Laskar,512.0,IND,LOST,156594.0,0.0,352,AS,Assam,OTH,7
03009,Silchar,073,6,Sahin Ahmed Choudhury,332.0,SP,LOST,156594.0,0.0,073,AS,Assam,OTH,8
03009,Silchar,077,5,Pradip Kumar Deb,324.0,SUCI(C),LOST,156594.0,0.0,077,AS,Assam,OTH,9
03009,Silchar,355,11,Biju Chanda,318.0,IND,LOST,156594.0,0.0,355,AS,Assam,OTH,10
03009,Silchar,354,10,Khairul Alam Barbhuiya,270.0,IND,LOST,156594.0,0.0,354,AS,Assam,OTH,11
03009,Silchar,356,12,Brojalal Das,232.0,IND,LOST,156594.0,0.0,356,AS,Assam,OTH,12
03009,Silchar,353,9,Ascham Uddin Laskar,211.0,IND,LOST,156594.0,0.0,353,AS,Assam,OTH,13
03009,Silchar,018,4,Nilom Sanjib Sarmah,199.0,BGANP,LOST,156594.0,0.0,018,AS,Assam,OTH,14
03009,Silchar,357,13,Monilal Das,158.0,IND,LOST,156594.0,0.0,357,AS,Assam,OTH,15
03009,Silchar,351,7,Ashim Kumar Das,97.0,IND,LOST,156594.0,0.0,351,AS,Assam,OTH,16
03010,Sonai,019,1,Aminul Haque Laskar,44236.0,BJP,WON,122302.0,3.0,019,AS,Assam,BJP+,1
03010,Sonai,034,2,Anamul Haque,36683.0,INC,LOST,122302.0,1.0,034,AS,Assam,CONG,2
03010,Sonai,010,3,Karim Uddin Barbhuiya,32109.0,AIUDF,LOST,122302.0,2.0,010,AS,Assam,AUDF,3
03010,Sonai,352,7,Ibungobi Singha,2987.0,IND,LOST,122302.0,0.0,352,AS,Assam,OTH,4
03010,Sonai,351,6,Anwar Hussain Laskar,2408.0,IND,LOST,122302.0,0.0,351,AS,Assam,OTH,5
03010,Sonai,356,11,Sanjib Kumar Das,943.0,IND,LOST,122302.0,0.0,356,AS,Assam,OTH,6
03010,Sonai,357,12,Santosh Das,598.0,IND,LOST,122302.0,0.0,357,AS,Assam,OTH,7
03010,Sonai,355,10,Rejaul Islam Barbhuiya,579.0,IND,LOST,122302.0,0.0,355,AS,Assam,OTH,8
03010,Sonai,050,4,Pranesh Nath,522.0,LJP,LOST,122302.0,0.0,050,AS,Assam,OTH,9
03010,Sonai,073,5,Manindra Chandra Das,401.0,SP,LOST,122302.0,0.0,073,AS,Assam,OTH,10
03010,Sonai,353,8,Jawahar Lal Goala,401.0,IND,LOST,122302.0,0.0,353,AS,Assam,OTH,10
03010,Sonai,354,9,Maksus Ahmed Laskar,306.0,IND,LOST,122302.0,0.0,354,AS,Assam,OTH,12
03010,Sonai,999,13,Nota,129.0,NOTA,LOST,122302.0,0.0,999,AS,Assam,OTH,13
03011,Dholai,019,2,Parimal Suklabaidya,68694.0,BJP,WON,128303.0,3.0,019,AS,Assam,BJP+,1
03011,Dholai,034,1,Girindra Mallik,41857.0,INC,LOST,128303.0,1.0,034,AS,Assam,CONG,2
03011,Dholai,010,3,Lalta Prosad Mala,13382.0,AIUDF,LOST,128303.0,2.0,010,AS,Assam,AUDF,3
03011,Dholai,999,6,Nota,2110.0,NOTA,LOST,128303.0,0.0,999,AS,Assam,OTH,4
03011,Dholai,077,4,Gour Chandra Das,1146.0,SUCI(C),LOST,128303.0,0.0,077,AS,Assam,OTH,5
03011,Dholai,351,5,Nihar Ranjan Das,1114.0,IND,LOST,128303.0,0.0,351,AS,Assam,OTH,6
03012,Udharbond,019,2,Mihir Kanti Shome,54204.0,BJP,WON,112161.0,3.0,019,AS,Assam,BJP+,1
03012,Udharbond,034,1,Ajit Singh,45598.0,INC,LOST,112161.0,1.0,034,AS,Assam,CONG,2
03012,Udharbond,010,3,Liakat Ali Laskar,8715.0,AIUDF,LOST,112161.0,2.0,010,AS,Assam,AUDF,3
03012,Udharbond,999,7,Nota,1745.0,NOTA,LOST,112161.0,0.0,999,AS,Assam,OTH,4
03012,Udharbond,352,6,Sadik Hussain Barlaskar,882.0,IND,LOST,112161.0,0.0,352,AS,Assam,OTH,5
03012,Udharbond,073,4,Aparna Tewari,542.0,SP,LOST,112161.0,0.0,073,AS,Assam,OTH,6
03012,Udharbond,351,5,Moinul Hoque Laskar,475.0,IND,LOST,112161.0,0.0,351,AS,Assam,OTH,7
03013,Lakhipur,034,2,Rajdeep Goala,60135.0,INC,WON,109338.0,1.0,034,AS,Assam,CONG,1
03013,Lakhipur,019,1,Thoiba Singha,35768.0,BJP,LOST,109338.0,3.0,019,AS,Assam,BJP+,2
03013,Lakhipur,043,4,Lalthomlien Hmar,8923.0,JD(U),LOST,109338.0,0.0,043,AS,Assam,OTH,3
03013,Lakhipur,077,3,Joy Singh Chatri,1346.0,SUCI(C),LOST,109338.0,0.0,077,AS,Assam,OTH,4
03013,Lakhipur,999,8,Nota,1309.0,NOTA,LOST,109338.0,0.0,999,AS,Assam,OTH,5
03013,Lakhipur,353,7,Sanjay Kumar Thakur,741.0,IND,LOST,109338.0,0.0,353,AS,Assam,OTH,6
03013,Lakhipur,351,5,Ajmul Hussain Laskar,660.0,IND,LOST,109338.0,0.0,351,AS,Assam,OTH,7
03013,Lakhipur,352,6,Ujjal Dhubi,456.0,IND,LOST,109338.0,0.0,352,AS,Assam,OTH,8
03014,Barkhola,019,1,Kishor Nath,36482.0,BJP,WON,104534.0,3.0,019,AS,Assam,BJP+,1
03014,Barkhola,354,8,Misbahul Islam Laskar,36440.0,IND,LOST,104534.0,0.0,354,AS,Assam,OTH,2
03014,Barkhola,034,4,Dr. Rumi Nath,21946.0,INC,LOST,104534.0,1.0,034,AS,Assam,CONG,3
03014,Barkhola,010,3,Jahurul Islam Barbhuiya,4051.0,AIUDF,LOST,104534.0,2.0,010,AS,Assam,AUDF,4
03014,Barkhola,023,2,Chunilal Bhattacharjee,2438.0,CPI(M),LOST,104534.0,0.0,023,AS,Assam,OTH,5
03014,Barkhola,999,9,Nota,1621.0,NOTA,LOST,104534.0,0.0,999,AS,Assam,OTH,6
03014,Barkhola,353,7,Badrul Islam Mazumder,619.0,IND,LOST,104534.0,0.0,353,AS,Assam,OTH,7
03014,Barkhola,351,5,Anam Uddin Mazumder,473.0,IND,LOST,104534.0,0.0,351,AS,Assam,OTH,8
03014,Barkhola,352,6,Nazmul Hoque Laskar,464.0,IND,LOST,104534.0,0.0,352,AS,Assam,OTH,9
03015,Katigorah,019,1,Amar Chand Jain,59764.0,BJP,WON,135712.0,3.0,019,AS,Assam,BJP+,1
03015,Katigorah,010,3,Khalil Uddin Mazumder,50956.0,AIUDF,LOST,135712.0,2.0,010,AS,Assam,AUDF,2
03015,Katigorah,034,2,Ataur Rahman Mazarbhuiya,16418.0,INC,LOST,135712.0,1.0,034,AS,Assam,CONG,3
03015,Katigorah,353,9,Trayabashi Das,1949.0,IND,LOST,135712.0,0.0,353,AS,Assam,OTH,4
03015,Katigorah,022,4,Moinul Hoque,1372.0,CPI,LOST,135712.0,0.0,022,AS,Assam,OTH,5
03015,Katigorah,357,13,Samujjal Das,906.0,IND,LOST,135712.0,0.0,357,AS,Assam,OTH,6
03015,Katigorah,999,15,Nota,906.0,NOTA,LOST,135712.0,0.0,999,AS,Assam,OTH,6
03015,Katigorah,358,14,Hanif Alom Mazarbhuiya,826.0,IND,LOST,135712.0,0.0,358,AS,Assam,OTH,8
03015,Katigorah,073,5,Ala Uddin Choudhury,552.0,SP,LOST,135712.0,0.0,073,AS,Assam,OTH,9
03015,Katigorah,352,8,Saleh Ahmed Talukdar,541.0,IND,LOST,135712.0,0.0,352,AS,Assam,OTH,10
03015,Katigorah,351,7,Arun Karmakar,425.0,IND,LOST,135712.0,0.0,351,AS,Assam,OTH,11
03015,Katigorah,356,12,Rafique Uzzaman Laskar,356.0,IND,LOST,135712.0,0.0,356,AS,Assam,OTH,12
03015,Katigorah,355,11,Mahendra Sinha,284.0,IND,LOST,135712.0,0.0,355,AS,Assam,OTH,13
03015,Katigorah,040,6,Sujata Sinha,273.0,JNCP,LOST,135712.0,0.0,040,AS,Assam,OTH,14
03015,Katigorah,354,10,Dipak Lal Das,184.0,IND,LOST,135712.0,0.0,354,AS,Assam,OTH,15
03016,Haflong,019,1,Bir Bhadra Hagjer,52037.0,BJP,WON,102496.0,3.0,019,AS,Assam,BJP+,1
03016,Haflong,034,3,Nirmal Langthasa,43731.0,INC,LOST,102496.0,1.0,034,AS,Assam,CONG,2
03016,Haflong,351,4,Mayasing Daulagupu,2893.0,IND,LOST,102496.0,0.0,351,AS,Assam,OTH,3
03016,Haflong,010,2,Neikhol Haolai Changsan,2723.0,AIUDF,LOST,102496.0,2.0,010,AS,Assam,AUDF,4
03016,Haflong,999,5,Nota,1111.0,NOTA,LOST,102496.0,0.0,999,AS,Assam,OTH,5
03017,Bokajan,019,2,Numal Momin,40170.0,BJP,WON,107156.0,3.0,019,AS,Assam,BJP+,1
03017,Bokajan,034,1,Klengdoon Engti,35426.0,INC,LOST,107156.0,1.0,034,AS,Assam,CONG,2
03017,Bokajan,351,5,Jagat Sing Engti,25388.0,IND,LOST,107156.0,0.0,351,AS,Assam,OTH,3
03017,Bokajan,999,7,Nota,2144.0,NOTA,LOST,107156.0,0.0,999,AS,Assam,OTH,4
03017,Bokajan,055,3,Daniel Momin,1628.0,NPEP,LOST,107156.0,0.0,055,AS,Assam,OTH,5
03017,Bokajan,352,6,Sanjay Kemprai,1441.0,IND,LOST,107156.0,0.0,352,AS,Assam,OTH,6
03017,Bokajan,040,4,Bikha Tokbi,959.0,JNCP,LOST,107156.0,0.0,040,AS,Assam,OTH,7
03018,Howraghat,019,2,Joy Ram Engleng,43378.0,BJP,WON,98170.0,3.0,019,AS,Assam,BJP+,1
03018,Howraghat,034,1,Khorsing Engti,36987.0,INC,LOST,98170.0,1.0,034,AS,Assam,CONG,2
03018,Howraghat,351,3,Chomang Kro,15899.0,IND,LOST,98170.0,0.0,351,AS,Assam,OTH,3
03018,Howraghat,999,4,Nota,1906.0,NOTA,LOST,98170.0,0.0,999,AS,Assam,OTH,4
03019,Diphu,019,1,Sum Ronghang,64421.0,BJP,WON,138262.0,3.0,019,AS,Assam,BJP+,1
03019,Diphu,034,2,Bidya Sing Engleng,36185.0,INC,LOST,138262.0,1.0,034,AS,Assam,CONG,2
03019,Diphu,351,5,Dr. Jayanta Rongpi,31647.0,IND,LOST,138262.0,0.0,351,AS,Assam,OTH,3
03019,Diphu,999,6,Nota,2803.0,NOTA,LOST,138262.0,0.0,999,AS,Assam,OTH,4
03019,Diphu,050,3,Dipendra Rongpi,1975.0,LJP,LOST,138262.0,0.0,050,AS,Assam,OTH,5
03019,Diphu,040,4,Mary Kramsapi,1231.0,JNCP,LOST,138262.0,0.0,040,AS,Assam,OTH,6
